customer_tweet_id,customer_text,customer_created_at,support_tweet_id,support_text,support_created_at
2573944,@AppleSupport I will have a look thank you.,Thu Nov 16 20:22:01 +0000 2017,2573946,@729923 You are very welcome.,Thu Nov 16 21:36:24 +0000 2017
2573955,@AppleSupport every time i type the letter ‘I’ it autocorrects it to: I️,Thu Nov 16 19:12:49 +0000 2017,2573954,@729924 We've recently released an update to fix this. We do recommend creating a current backup of the data on your device before updating. Here's more about the new update: https://t.co/xU1AGHStV6 Let us know if this helps. https://t.co/GDrqU22YpT,Thu Nov 16 20:18:00 +0000 2017
2573969,"Dear @AppleSupport 

Why does my audiobook keep pausing itself? It’s making me quite upset. 

-Jake",Thu Nov 16 19:06:05 +0000 2017,2573967,@729927 Let's see what's going on. Which device are you experiencing this on?,Thu Nov 16 20:14:00 +0000 2017
2575286,@AppleSupport So problem has been solved actually but thank you for getting back to me anyway  🙏🏻,Thu Nov 16 21:22:56 +0000 2017,2575288,@518453 You're welcome.  We are happy to hear it is resolved.,Thu Nov 16 22:39:34 +0000 2017
2575346,@115858 when you send out the next update for IOS11 can you make it we can actually turn off Bluetooth and WiFi when we swipe up instead of just disconnecting them (you to save that battery life) 🙏😬 thanks in advance,Thu Nov 16 19:33:05 +0000 2017,2575345,@730284 We can help get you to the right place to make your suggestion. Provide your feedback here:  https://t.co/eTPVYVFyd8,Thu Nov 16 20:46:05 +0000 2017
2575351,@AppleSupport 11.1.1 iPhone X,Thu Nov 16 20:47:33 +0000 2017,2575353,@730286 DM us what country or region you're located in. https://t.co/GDrqU22YpT,Thu Nov 16 22:07:00 +0000 2017
2575355,@AppleSupport Newest version. Got a brand new phone and my Bluetooth headphones won’t connect and It keeps doing that glitch whenever I️ type “I️”.,Thu Nov 16 20:49:08 +0000 2017,2575357,@730287 Let's look in to this a bit further together. Please DM us about these issues and we'll continue from there. https://t.co/GDrqU2kzhr,Thu Nov 16 22:10:23 +0000 2017
2577070,"@AppleSupport We can do it in english here. My messages working badly since I’ve update to IOS 11, I’ve miss many of them because I don’t get notifications, came in wrong order too. I’ve already check the setting",Thu Nov 16 21:41:41 +0000 2017,2577072,@730706 Which iOS version is your iPhone using? Let us know in DM. https://t.co/GDrqU22YpT,Thu Nov 16 23:00:00 +0000 2017
2578602,Ok how did 20% of my battery go on a 2 minute and 21 second call to my mom hello @115858 sort your shit out,Thu Nov 16 20:43:36 +0000 2017,2578601,"@731049 We’d love to help. To start, please send us a DM confirming which iPhone and exact software version you’re using. https://t.co/GDrqU22YpT",Thu Nov 16 22:13:00 +0000 2017
2578659,@AppleSupport Backed up all files on iCloud before erasing all content for a software issue and the issue is gone but my files haven’t came back from the backup :/,Thu Nov 16 22:09:12 +0000 2017,2578661,@731058 What sort of files are missing? Were they stored in iCloud Drive?,Thu Nov 16 23:21:29 +0000 2017
2578725,@AppleSupport Keeps freezing up and it’s slow now. Everything takes way longer to load. It’s only 6 months old and it’s only like 20% full storage,Thu Nov 16 21:48:18 +0000 2017,2578727,@731073 Can you please DM us so we can have a closer look? https://t.co/GDrqU22YpT,Thu Nov 16 22:58:00 +0000 2017
2580563,@AppleSupport It reacts much too slowly when entered. Only an update with troubleshooting will help,Fri Nov 17 06:34:04 +0000 2017,2580564,"@731416 Have you already updated to iOS 11.1.2? When you restart the iPhone, does Calculator performance improve? Are you accessing the Calculator from the Control Panel or the app on your Home screen when it's slow to open? Let us know in DM. https://t.co/GDrqU22YpT",Fri Nov 17 14:14:00 +0000 2017
2580585,@AppleSupport And is this free? By the way I’ve already updated and I’m still having the same issues,Fri Nov 17 06:29:27 +0000 2017,2580587,@731424 We do not charge for support via Twitter. When do you notice the screen becoming unresponsive? Is it when using specific apps or features?,Fri Nov 17 14:06:04 +0000 2017
2581947,"@AppleSupport I’ve restarted and made my phone is updated to the latest version, still nothing.",Fri Nov 17 13:43:53 +0000 2017,2581948,@731750 Do you have Restricitions turned on in Settiings &gt; General?,Fri Nov 17 16:24:34 +0000 2017
2581951,"@AppleSupport what’s the URL to submit bugs in Apple products? As a customer, not a developer.",Thu Nov 16 21:58:25 +0000 2017,2581950,@731751 We appreciate any feedback you can give us. Let us know about the features you'd like to see implemented or changed using our official feedback form online here: https://t.co/eTPVYVX94G,Thu Nov 16 23:10:13 +0000 2017
2581953,@AppleSupport iOS up to date on this iPhone 7 128gb rose gold pimp,Thu Nov 16 23:10:55 +0000 2017,2581955,@536394 OK what version number is the software? You can find this in Settings &gt; General &gt; About. Is the device freezing when doing something specific or with a certain app? Or is it just random?,Thu Nov 16 23:49:25 +0000 2017
2581995,"So my phone just deleted all my texts...
Omg I hate @115858",Thu Nov 16 21:40:07 +0000 2017,2581994,@731760 We can assist you. Please DM us via the following link with your iPhone model and current iOS version. We'll catch up with you there. https://t.co/GDrqU22YpT,Thu Nov 16 22:57:00 +0000 2017
2583056,"@AppleSupport I’m tired of spending thousands of dollars on your products just for them to stop working when I’ve done nothing for them to fail on me- no spills, no drops, no mishandling, nothing. This is ridiculous.",Thu Nov 16 22:54:36 +0000 2017,2583055,@732006 We want you to have a great experience with your devices. Could you please share a few details with us in DM about the device you're using and the issues you're having with it? https://t.co/GDrqU22YpT,Thu Nov 16 23:42:36 +0000 2017
2583114,"@AppleSupport Yeah, I tried deleting it from the web portal but upon refresh, the deleted folders immediately reappear",Thu Nov 16 23:41:16 +0000 2017,2583116,"@732023 Thank you for letting us know how that went, and for taking the time to give that a try! Send us a DM, and we'll investigate this a bit further. https://t.co/GDrqU22YpT",Fri Nov 17 00:14:00 +0000 2017
2583143,@AppleSupport how do I stop my backspace key from popping off constantly 😩 https://t.co/TwaqWpqoMO,Thu Nov 16 22:30:40 +0000 2017,2583142,@732030 We'd be happy to look into what's causing that key to come off. DM us your country and which MacBook Pro you're using to get started. https://t.co/GDrqU22YpT,Thu Nov 16 23:31:00 +0000 2017
2583170,"@AppleSupport I was downloading from a backup, then tried to delete them all and re-downloading them from the app-store, it was working but some apps didn’t appear on my iPhone, had to go back to the app-store to open them",Fri Nov 17 07:44:41 +0000 2017,2583172,@732038 Got it.  What is the status of the apps currently?  Have you been able to get them to download?,Fri Nov 17 14:39:00 +0000 2017
2583175,@AppleSupport Yes it was an iCloud backup and the WiFi connection was on the whole time,Fri Nov 17 18:54:34 +0000 2017,2583176,@732038 Did you finish restoring the backup? Reach out via DM using the link below to let us know. We'll continue working together there. https://t.co/GDrqU22YpT,Fri Nov 17 19:55:30 +0000 2017
2583171,"@AppleSupport hi, I’m having trouble setting my new iPhone 8. The apps won’t download...",Thu Nov 16 22:09:55 +0000 2017,2583169,"@732038 We’d love to help with setting up your new iPhone! To make sure we’re on the same page, are you downloading your applications from a backup? Or, are the apps not downloading when you select them from the App Store?",Thu Nov 16 23:26:31 +0000 2017
2583184,@AppleSupport Do you know will a fix come out to fix the issue with the static when playing music through blue tooth? I see you’ve been a discussion on the discussion board but no update in this is been going on since the iPhone 7,Thu Nov 16 22:19:47 +0000 2017,2583183,@732042 We'd like to find out more about what you're noticing. Which iOS version are we working with on your iPhone? You can find that in Settings &gt; General &gt; About. Our latest is iOS 11.1.2.,Thu Nov 16 23:25:28 +0000 2017
2583213,@AppleSupport Thank you!,Fri Nov 17 01:47:53 +0000 2017,2583214,@732049 You're welcome.,Fri Nov 17 02:22:30 +0000 2017
2583236,"Trying to set up 2FA on laptop and keep getting this error, what gives @AppleSupport ? https://t.co/jgDZj1irRT",Thu Nov 16 22:05:05 +0000 2017,2583234,@732055 We are here to help. Have you requested more than one code?,Thu Nov 16 23:15:39 +0000 2017
2583246,@AppleSupport no whenever i see the letter I posted or texted to me by someone else it appears as a box with a question mark,Thu Nov 16 23:20:27 +0000 2017,2583248,"@732059 Understood. That update should have fixed the issue you're seeing when you type the letter ""i."" We recommend suggesting to your friends backing up and updating their devices as well.",Thu Nov 16 23:54:38 +0000 2017
2584306,@AppleSupport 11.2,Fri Nov 17 03:23:24 +0000 2017,2584308,@732328 Let's figure out what's going on with the #images app in Messages. Send us a DM and let us know when you first came across the issue. We'll do everything we can to quickly resolve it. https://t.co/GDrqU22YpT,Fri Nov 17 04:17:45 +0000 2017
2584332,@AppleSupport ill update my fkin phone when you fix the ? in a box bullshit,Thu Nov 16 23:19:53 +0000 2017,2584331,"@732336 We recently released an iOS update, 11.1.1, that contains a fix for autocorrect issues. Let’s be sure to back up your device prior to updating. How to back up: https://t.co/4f8hwT5to6 https://t.co/GDrqU22YpT",Thu Nov 16 23:57:29 +0000 2017
2584401,@AppleSupport help ....#iphone problems,Thu Nov 16 22:55:42 +0000 2017,2584399,@732355 We're right here to assist. What seems to be going on?,Thu Nov 16 23:46:30 +0000 2017
2585582,@AppleSupport That's dumb why can't I turn off/on my WiFi from the scroll up quick display?,Sun Nov 19 02:09:31 +0000 2017,2585583,@497990 You can provide feedback on this feature here: https://t.co/eTPVYVFyd8,Sun Nov 19 02:19:00 +0000 2017
2585598,@AppleSupport 11.0.3 I’ve been faithful apple y’all gotta tighten up,Fri Nov 17 01:20:53 +0000 2017,2585600,"@732661 An update was released a few hours ago. If you haven’t yet, please back up your device and update it to iOS 11.1.2. For more info, check out: https://t.co/4f8hwT5to6",Fri Nov 17 01:58:57 +0000 2017
2585615,@AppleSupport ok so I️m seriously annoyed with this text replacement thing. My phone has been updated why am I️ still seeing these boxes?,Thu Nov 16 23:52:45 +0000 2017,2585614,"@732664 Hey, there. We can help you out. Just to verify, have you updated the iPhone to iOS 11.1.2 yet? If not, let's back up and update and let us know if that helps. Here's an article to help you with the backup: https://t.co/4f8hwT5to6",Fri Nov 17 00:27:29 +0000 2017
2585658,@AppleSupport I'm trying to get my money that somebody took off my account hacked it something and I'm trying to get my money back going on 3 weeks,Thu Nov 16 23:49:18 +0000 2017,2585657,"@732672 Hey, we'd like to learn more about what's going on so that we can get you pointed in the right direction. Send us a DM and we'll go from there. https://t.co/GDrqU22YpT",Fri Nov 17 00:16:00 +0000 2017
2585762,@20600 @115858  I️ am going to lose my mind if you don’t fix this crazy I️ autofix,Sun Nov 05 16:58:31 +0000 2017,2585761,@732697 Thanks for reaching out. We have a workaround for this here: https://t.co/xXaXeeSRt9 DM us if you still need help. https://t.co/GDrqU22YpT,Sun Nov 05 20:09:27 +0000 2017
2586392,I’ve never had problems with my iPhone until I just updated it. Literally freezes 10 times/day smh. Thanks @115858,Fri Nov 17 00:16:37 +0000 2017,2586391,@732861 We'd like to help you with this. Let us know which iPhone you're using and the version of iOS installed via DM. We'll go from there. https://t.co/GDrqU22YpT,Fri Nov 17 01:01:52 +0000 2017
2587404,@AppleSupport I have an iPhone 8 but I can’t find portrait mode on my camera? Is there something I have to switch on?,Mon Oct 30 18:04:37 +0000 2017,2587402,@733112 We want to help.  Portrait mode is available on the iPhone 7 Plus and iPhone 8 Plus. Click here:  https://t.co/drOvetzcfb,Mon Oct 30 18:10:28 +0000 2017
2588745,@115725 @AppleSupport this goes for you too. Quit trying to kill phone with your iOS updates. #StayWoke,Mon Oct 30 18:44:02 +0000 2017,2588743,@733383 We can help. What's happened to your iPhone? Have you noticed any patterns to its behavior?,Mon Oct 30 18:51:38 +0000 2017
2589188,"My phone is starting to mess up, I hate you @115858",Mon Oct 30 19:06:21 +0000 2017,2589187,@667572 We want to help! What model of iOS device is this? What issues are you having? https://t.co/GDrqU22YpT,Mon Oct 30 19:09:31 +0000 2017
2589207,"@AppleSupport £700 for a phone that’s practically a land line, it’s plugged in so much. Never off low power mode either #shite #neveragain",Mon Oct 30 18:57:23 +0000 2017,2589204,@733472 Let's take a look at it together. Please join us in DM to get started. https://t.co/GDrqU22YpT,Mon Oct 30 19:05:00 +0000 2017
2589704,"@AppleSupport iPhone 8 plus, it was initially recording the step data and idk if I accidentally pressed something to turn it off?",Mon Oct 30 19:36:15 +0000 2017,2589706,@249991 Let's start here and make sure you can enable your steps: https://t.co/qLJgv7Sbwj,Mon Oct 30 19:47:57 +0000 2017
2590389,ALL MY NOTES FOR RAW ARE GONE WTF @115858,Fri Nov 17 01:12:50 +0000 2017,2590388,@733715 Let's have a look at this together. Can you please DM us? https://t.co/GDrqU22YpT,Fri Nov 17 01:42:29 +0000 2017
2590438,Everything is so dang laggy on my @115858 iPhone 6 that when I️ thought I️ was pushing the home button to go back to my home screen it actually bought the app I️ was looking at in the App Store. @AppleSupport,Fri Nov 17 00:39:19 +0000 2017,2590437,@733730 It sounds like there are a few things we can help with. Which iOS version are you running? Send us a DM to let us know and we'll get to work there. https://t.co/GDrqU22YpT,Fri Nov 17 01:21:25 +0000 2017
2590732,"@AppleSupport Nah, it’s good now.",Mon Oct 30 19:49:07 +0000 2017,2590731,@733797 Excellent! Don't hesitate to reach out again for any other questions.,Mon Oct 30 19:51:28 +0000 2017
2591366,Dear @AppleSupport please fix the battery issues since your iOS 11 launch. I can barely get through a day of full battery. Thnxs and love.,Mon Oct 30 19:59:39 +0000 2017,2591364,"@733932 Hello Cesar, we can look into this together. To start, can you tell us what device and the exact iOS 11 version you're using?",Mon Oct 30 20:04:00 +0000 2017
2592201,@AppleSupport Yes I did and nothing happen,Fri Nov 17 06:36:05 +0000 2017,2592203,"@734130 Meet us in DM, and we will continue there. https://t.co/GDrqU22YpT",Fri Nov 17 14:13:02 +0000 2017
2592218,@115858 how much do you charge to replace an iPhone 7 screen?,Fri Nov 17 01:29:11 +0000 2017,2592217,@734137 Thanks for reaching out about your iPhone 7 screen. We can look into your replacement options. Send us a DM and let us know your country of residence. https://t.co/GDrqU22YpT,Fri Nov 17 02:04:00 +0000 2017
2592266,@AppleSupport Ok so the message says nothing but “can’t conect to the server” it apear when i tried to restore the backup right at the very beginning when you turn on the phone after resetting and gave you the options to restore a backup or configure as a new phone,Fri Nov 17 01:55:43 +0000 2017,2592268,"@734152 Our pleasure. During the setup, you should be prompted to connect to Wi-Fi. We're you prompted to connect and able to join? If so, is this a personal Wi-Fi network or public?",Fri Nov 17 02:43:25 +0000 2017
2593007,IS THERE A WAY TO TURN OFF THE AUTOMATIC BRIGHTNESS. I AM GOING TO THROW MY PHONE BECAUSE LITERALLY EVERY FIVE MINUTES I HAVE TO ADJUST IT BACK TO WHERE I WANT IT. #AskTwitter #AskingForaFriend #iphoneUsers #SomeoneHelp @AppleSupport,Sun Nov 26 20:40:29 +0000 2017,2593006,@734335 There is a way to turn it off and we're happy to provide the link with the steps under 'About brightness levels': https://t.co/bkqEVCrK2l,Sun Nov 26 20:54:27 +0000 2017
2593216,@AppleSupport It started today and i have the newest version of iOS... just got off the phone will one of the representatives nothing can be done over the phone 🤦🏽‍♀️,Fri Nov 17 02:47:49 +0000 2017,2593218,@734391 Hi there! We'd be happy to review your concern and any applicable options to get this resolved and your camera working. Could you send us a DM with which iPhone you have to begin? https://t.co/GDrqU22YpT,Fri Nov 17 03:35:32 +0000 2017
2593217,@115858 my camera not working wth y’all done did now,Fri Nov 17 02:02:35 +0000 2017,2593215,"@734391 You've come to the right place! Can you tell us what you're experiencing in regards to the camera, and when the issue began? Which device and iOS version are you seeing this on?",Fri Nov 17 02:38:26 +0000 2017
2593221,@AppleSupport my MacBook Air has the dreaded spinning beach ball. Help please.,Fri Nov 17 01:53:20 +0000 2017,2593219,@734392 Thanks for reaching out. We'd like to help. Are you able to force quit the app this issue occurred in? This article has the steps to help: https://t.co/W0vgF3uI0f Let us know and we'll continue to assist.,Fri Nov 17 02:34:26 +0000 2017
2593224,@AppleSupport what’s with the moon next via text https://t.co/nkLtMf7uHn,Fri Nov 17 01:53:47 +0000 2017,2593223,@224493 Send us a screenshot of the full screen so we can be sure we're providing accurate info based on the context.  We look forward to hearing back from you.,Fri Nov 17 02:34:26 +0000 2017
2593242,"@AppleSupport Thank you. What I meant to say was put it back on the main App Store sceen like before ios11. We often get multiple apps to update at the same time. 10 apps to update, I have to go into each one, one at a time, &amp; scroll to the bottom to see the information section. Crazy.",Fri Nov 17 10:52:34 +0000 2017,2593244,"@734397 Got it. That's a great subject for feedback. In order to ensure that the right people see it, leave that feedback here: https://t.co/eTPVYVFyd8",Fri Nov 17 15:26:00 +0000 2017
2593255,"@AppleSupport your latest iPhone upgrade freed up space, but is a real battery hog. Help!",Fri Nov 17 01:49:17 +0000 2017,2593254,@734400 Hey there. Allow us to help out. Please DM and tell us what version of iOS you see under Settings &gt; General &gt; About &gt; Version. We'll meet you there. https://t.co/GDrqU22YpT,Fri Nov 17 02:21:31 +0000 2017
2593261,@AppleSupport odd bug with spinning button on App Store? https://t.co/XblXYmdnDi,Fri Nov 17 01:43:03 +0000 2017,2593260,"@734403 Thank for sharing the video. We're not seeing a spinning button, could you let us know where you're seeing this?",Fri Nov 17 02:19:31 +0000 2017
2593263,@115858 when will you fix SMS issue? it’s buggy when one tries to compose it from contact menu.,Fri Nov 17 01:50:28 +0000 2017,2593262,@734404 Let's help with your messages. Reach out to us in DM with more information on what you are experiencing. https://t.co/GDrqU22YpT,Fri Nov 17 02:18:50 +0000 2017
2593271,@AppleSupport Yes the control center... what’s considered other functions working normally ?,Fri Nov 17 03:13:04 +0000 2017,2593273,"@734407 The other functions in the Control Center, such as the brightness, Wi-Fi, etc. Tell us in DM: https://t.co/GDrqU22YpT",Fri Nov 17 04:32:24 +0000 2017
2594389,@AppleSupport after updating to iOS 11.1.2 on X I hear a crackling sound through speakers on phone &amp; AirPods. No issue prior to iOS 11.1.2,Fri Nov 17 02:24:42 +0000 2017,2594387,@734658 Thanks! We have received your DM and will respond there.,Fri Nov 17 03:09:00 +0000 2017
2594400,@AppleSupport Version 10.13.1,Fri Nov 17 04:22:27 +0000 2017,2594401,@733720 Thank you. Let’s boot the computer into safe mode and see if the same thing happens please. Here’s a link that will tell you how to do that: https://t.co/PQ4LSYhUTY,Fri Nov 17 13:40:00 +0000 2017
2590402,"@115858 Freezing up, keyboard won’t work, very slow, programs quit.",Fri Nov 17 02:16:35 +0000 2017,2594399,@733720 Please tell us which version of macOS High Sierra you're running. You'll see this by going to  &gt; About this Mac.,Fri Nov 17 03:04:10 +0000 2017
2594427,"@115858 imagine paying $2000 for a phone. Waiting weeks to get it, and can’t even sign into it to make it work. So annoyed.",Fri Nov 17 02:17:55 +0000 2017,2594425,"@734667 Congratulations on your new iPhone! We certainly want you to be able to enjoy it, and we'll do all we can to help. Where are you trying to sign in? Are you getting an error message?",Fri Nov 17 02:58:00 +0000 2017
2595523,@AppleSupport Hey I fixed it thanks though I just had to restart my phone,Fri Nov 17 11:56:40 +0000 2017,2595525,"@734928 Perfect! If you ever need us in the future, feel free to reach out. We're here to help.",Fri Nov 17 15:34:03 +0000 2017
2595541,Dear @115858 I’m tired of fixing the letter I️ on my $800 phone thanks,Fri Nov 17 02:38:31 +0000 2017,2595540,"@734932 iOS 11 was recently updated and it includes a fix for autocorrect issues. Be sure to back up your device prior to updating, and let us know if the issue persists afterwards. How to back up: https://t.co/ui8Itz8ESg",Fri Nov 17 03:19:50 +0000 2017
2595547,"So i've just run an @115858 update on my iphone. It was plugged in and was on 90% battery. When it had finished and restarted, battery was 72%! - HOW???",Fri Nov 17 02:31:56 +0000 2017,2595546,@734934 We'd be happy to check into your battery issue. Let's gather some information in DM. Are you charging with the official Apple cable and adapter? https://t.co/GDrqU22YpT,Fri Nov 17 03:19:00 +0000 2017
2596445,@AppleSupport my iPhone won't update #help,Fri Nov 17 03:14:39 +0000 2017,2596444,@359989 We're here to help. Did you try updating your device over the air or through iTunes? Please DM us. https://t.co/GDrqU22YpT,Fri Nov 17 03:56:00 +0000 2017
2597149,Okay really..when the fuck is @115858 going to fix this I bullshit......,Fri Nov 17 03:37:18 +0000 2017,2597148,"@735340 We've recently released an update to help with this. Check out this article for the steps needed to make a backup and update to iOS 11.1.2: https://t.co/soeXTHWFdK

If you find the issue persists after updating, send us a DM using the link below: https://t.co/GDrqU22YpT",Fri Nov 17 04:27:27 +0000 2017
2597156,Only my phone goes from 40% to 10% in less than 20 minutes; what kinda shit is that @115858 🤷🏻‍♂️,Fri Nov 17 03:24:07 +0000 2017,2597155,@656930 We're here to help. Would you mind meeting us in DM. We'd like to work with you there. https://t.co/GDrqU22YpT,Fri Nov 17 04:24:29 +0000 2017
2605265,@AppleSupport why do ALL of my photos have the exclamation mark in the corner n in low quality? I’m connected to WiFi :(((,Mon Oct 30 20:09:11 +0000 2017,2605264,@737124 Let's make sure your photos are showing up as you expected! What device is this on?,Mon Oct 30 20:21:00 +0000 2017
2605280,@318 @AppleSupport I need help with my podcast feed and your site. I had a connection account and lost my login info,Mon Oct 30 20:11:11 +0000 2017,2605278,@395134 We’d like to get you pointed in the right direction.  Reach out at the bottom of this link: https://t.co/CCmV21iDxK,Mon Oct 30 20:22:37 +0000 2017
2606723,@AppleSupport (2/2) phone and going to my iPad. I’ve checked the settings on both devices. What’s going on?,Mon Oct 30 20:49:40 +0000 2017,2606722,@737438 We'd like to help you get all your messages. Let's meet up in DM and work through it. https://t.co/GDrqU22YpT,Mon Oct 30 21:00:42 +0000 2017
2607055,@115858 ever since the new iOS11 updates my battery only lasts at least an hour! I’ve not even had my phone 2 months! Will it fix itself or?,Mon Oct 30 21:12:57 +0000 2017,2607054,@737517 We're here to help. Can you tell us via DM which version of iOS 11 you're using? Thanks. https://t.co/GDrqU22YpT,Mon Oct 30 21:25:00 +0000 2017
2607734,"@AppleSupport Yes, so I can’t remember if I had or ever made a code for this.. https://t.co/R6vXGbzpvm",Sat Nov 25 23:30:17 +0000 2017,2607735,"@121036 If the Restrictions passcode can't be remembered, you will need to reset the device to remove all Restrictions. Here is an article with more information: https://t.co/eiyAtwvrU1",Sat Nov 25 23:44:00 +0000 2017
2607755,"Why is my phone being absolute and complete trash today after it updated last night, fuck you and explain yourselves @115858 @AppleSupport",Sat Nov 25 23:15:02 +0000 2017,2607754,@737668 Hello. This is not the experience we want you to have after updating. You're in the right place for help. DM us and tell us more about what's happening with your iPhone and we'll go from there. https://t.co/GDrqU22YpT,Sat Nov 25 23:20:27 +0000 2017
2608155,"@AppleSupport I have apps that won’t delete, I can delete them until I restart the phone and they reappear again https://t.co/qaxs2iZCuF",Mon Oct 30 21:53:58 +0000 2017,2608153,@737756 Let's see how we can help. Which model do you have and is iOS 11.0.3 installed? Do you see any updates showing in its App Store?,Mon Oct 30 21:58:29 +0000 2017
2608621,"@AppleSupport Hey there, I cannot use my iphone7 because of some software issues. Although this is the 4th time, no change yet. What to do?",Mon Oct 30 21:45:11 +0000 2017,2608619,@737869 We're happy to help. Could you tell us which apps are crashing? Is it freezing up altogether? Thanks.,Mon Oct 30 22:00:00 +0000 2017
2609186,"@AppleSupport using #ios1103 feels like using a mid spec android phone. Slow, unoptimised, and terrible battery. Fix it honestly?",Mon Oct 30 22:20:09 +0000 2017,2609185,@737990 We'd like to help. Let's take this to DM and we'll explore ways to provide you assistance. https://t.co/GDrqU22YpT,Mon Oct 30 22:29:04 +0000 2017
2609194,"Dear @applesupport, Why is my #iphone possessed and making it look like I️ can’t type?  The new iOS is not my favorite.... hellllllllpppp. https://t.co/6Zyu16T41V",Mon Oct 30 22:09:25 +0000 2017,2609193,@737992 You're in the right place for help. Select the following link to join us in a DM and we'll continue there. https://t.co/GDrqU22YpT,Mon Oct 30 22:15:12 +0000 2017
2614246,Ummm help? @115858 @115948 @AppleSupport https://t.co/0x9HRzzj1c,Fri Nov 17 04:54:02 +0000 2017,2614245,@739022 We are here to help. DM us your exact iOS version and we can take a look at this for you. https://t.co/GDrqU22YpT,Fri Nov 17 13:38:32 +0000 2017
2614279,"@sprintcare @AppleSupport i don’t know if this is a sprint problem or an iphone problem, but i can’t send pictures through regular text. imessage works fine when i send pics, but regular sms won’t deliver pictures but will deliver messages",Fri Nov 17 04:31:57 +0000 2017,2614278,@739032 Thanks for reaching out to us. We are always happy to help. Send us a DM so we can look into this with you. https://t.co/GDrqU22YpT,Fri Nov 17 13:28:00 +0000 2017
2614281,@AppleSupport  please fix ur damn ass I️ glitch,Fri Nov 17 04:11:44 +0000 2017,2614280,"@739033 We've got an update that solves that issue. If you check at Settings &gt; General &gt; About and you aren't on iOS 11.1.2, backup with these steps: https://t.co/4f8hwTn4fE, then update your iPhone. Let us know in DM if those steps don't help. https://t.co/GDrqU2kzhr",Fri Nov 17 13:28:00 +0000 2017
2614331,@AppleSupport over 500 songs on phone and songs still won’t truly shuffle why? Hear same songs over and over in the exact same order. Please work on it,Fri Nov 17 04:06:33 +0000 2017,2614329,"@739045 We want to help. Does it go through all 500 songs or just certain ones? Also, are the songs in a created playlist or just in the library?",Fri Nov 17 13:19:27 +0000 2017
2614343,I love when my battery goes from 60 to 6% out of nowhere and then dies... @115858 this is terrible,Fri Nov 17 04:14:37 +0000 2017,2614342,"@739048 We know battery life is important, and we're here for you. Send us a DM with the device you're experiencing this on, and the software version it's running. We'll meet you there. https://t.co/GDrqU22YpT",Fri Nov 17 13:16:00 +0000 2017
2614345,@AppleSupport Serie 3,Fri Nov 17 13:22:37 +0000 2017,2614347,"@739049 OK, great! Thanks so much. We'd like to have you start by following the steps outlined here: https://t.co/KOL5yoJPjs
Let us know how it goes. We're here for you.",Fri Nov 17 15:58:35 +0000 2017
2614355,"@AppleSupport I have an iPhone 6, 2014. Updated to 11.1 when I slept, without my consent. It’s RUINED my phone. Speed+battery life 😱. Help.",Fri Nov 17 08:03:33 +0000 2017,2614353,@739051 Send us a DM with more details as to how your phone is behaving differently. We'd lke to do our best to help out. https://t.co/GDrqU22YpT,Fri Nov 17 13:14:29 +0000 2017
2615202,@AppleSupport when are y’all going to fix this annoying bug on the  “I “ button? I’ve tried just about everything and it’s driving me Nuts!!!,Fri Nov 17 06:19:20 +0000 2017,2615201,@734341 Thanks for reaching out. We can definitely look into this with you. Are you experiencing this behavior on your device or are you seeing it in others posts or messages?,Fri Nov 17 14:13:02 +0000 2017
2615209,"@115858 thanks Apple, the new update iOS. 11 is HORRIBLE , since I updated my iPhone 6s Plus it’s taking so much charge.",Fri Nov 17 06:07:55 +0000 2017,2615208,@739239 We can get this figured out together. Can you tell us the iOS 11 version you're currently using? To find it go to Settings &gt; General &gt; About.,Fri Nov 17 14:11:29 +0000 2017
2615249,I️m real tired of that I️ shit. @AppleSupport y’all really need to figure out how to fix that,Fri Nov 17 05:48:18 +0000 2017,2615248,"@739249 We've got an update that can solve that for you. Check Settings &gt; General &gt; About, and if you aren't on iOS 11.1.2, backup your iPhone with these steps: https://t.co/4f8hwT5to6, then update your iPhone. Let us know in DM if that still happens. https://t.co/GDrqU22YpT",Fri Nov 17 14:07:27 +0000 2017
2615251,@AppleSupport I can’t seem to pair my Airpods with an old iPad Air... is this to be expected ?,Fri Nov 17 05:58:47 +0000 2017,2615250,"@118106 Your AirPods are compatible with iPad Air, so we're glad to help get them paired up. Have you paired your AirPods with any other devices? If so, are you currently signed into the same iCloud account on each device? Here's a guide to help: https://t.co/1gycpwHngk",Fri Nov 17 14:07:27 +0000 2017
2615341,"@AppleSupport iPhone 6S, IOS 11.1. I️ do not experience this with any other app",Fri Nov 17 15:41:24 +0000 2017,2615343,"@739277 We'd like to have you update your iOS as the first step in getting this resolved. Please back up your device to iTunes or iCloud, and then update using Settings &gt; General &gt; Software Update. Let us know if the issue remains after the update please.",Fri Nov 17 17:12:45 +0000 2017
2615342,"@115858 @AppleSupport please.... iMessage keeps crashing and deleting my longer messages before I️ can even send it.
I️ have to select and copy all my messages before I️ send them, in case it crashes.. I️ often forget",Fri Nov 17 05:01:47 +0000 2017,2615340,"@739277 We'd love to assist with your Message app today. Let us know which device and OS version you are using. Also, are you experiencing this behavior where the app suddenly force quits with any other apps?",Fri Nov 17 13:48:34 +0000 2017
